,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,Z
745,1.4411,366740.0,0.35875,191.74,-0.69724,0,141590.0,5.8212e+17,330.81,,54.46,46.36,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000395959789266
746,1.4407,366680.0,0.35999,192.34,-0.72814,0,141540.0,5.8133e+17,330.78,,54.533,46.433,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000393503187972
747,1.4396,366500.0,0.3623,193.41,-0.74464,0,141400.0,5.7939e+17,330.71,,54.606,46.506,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000387704001057
748,1.4386,366310.0,0.36461,194.47,-0.76115,0,141260.0,5.7745e+17,330.63,,54.679,46.579,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000381142323715
749,1.4375,366120.0,0.36693,195.54,-0.77765,0,141130.0,5.7551e+17,330.56,,54.752,46.652,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000037538365574
750,1.4364,365940.0,0.36924,196.6,-0.79415,0,140990.0,5.7357e+17,330.49,,54.825,46.725,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000369601165866
751,1.4353,365750.0,0.37156,197.67,-0.81065,0,140850.0,5.7163e+17,330.42,,54.898,46.798,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000036382437547
752,1.4338,365460.0,0.37415,198.81,-0.84202,0,140670.0,5.6904e+17,330.33,,54.971,46.871,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000035640546418
753,1.4309,364800.0,0.37781,200.28,-0.9306,0,140310.0,5.6392e+17,330.15,,55.044,46.944,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000341596039606
754,1.428,364140.0,0.38147,201.74,-1.0192,0,139950.0,5.5879e+17,329.97,,55.117,47.017,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000326824619798
755,1.4251,363470.0,0.38513,203.2,-1.1078,0,139590.0,5.5367e+17,329.79,,55.19,47.09,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000312091374224
756,1.4222,362810.0,0.38878,204.67,-1.1963,0,139230.0,5.4855e+17,329.61,,55.264,47.164,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000297396472986
757,1.4193,362140.0,0.39244,206.13,-1.2849,0,138870.0,5.4343e+17,329.43,,55.337,47.237,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000282740086819
758,1.4164,361480.0,0.39649,207.76,-1.3628,0,138500.0,5.3814e+17,329.23,,55.41,47.31,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000266565849916
759,1.4133,360830.0,0.40166,209.91,-1.4094,0,138090.0,5.3237e+17,328.98,,55.483,47.383,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000246512982085
760,1.4102,360170.0,0.40683,212.05,-1.4561,0,137680.0,5.266e+17,328.72,,55.556,47.456,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000225742214353
761,1.4072,359520.0,0.41199,214.19,-1.5027,0,137280.0,5.2083e+17,328.47,,55.629,47.529,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000205807232985
762,1.4041,358860.0,0.41716,216.33,-1.5494,0,136870.0,5.1507e+17,328.21,,55.702,47.602,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000185135420347
763,1.401,358210.0,0.42233,218.47,-1.596,0,136460.0,5.093e+17,327.96,,55.775,47.675,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000165283313922
764,1.3976,357480.0,0.42795,220.75,-1.6314,0,136020.0,5.0291e+17,327.67,,55.848,47.748,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000142365585507
765,1.3933,356540.0,0.43483,223.42,-1.6349,0,135440.0,4.9478e+17,327.3,,55.922,47.821,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000113189959408
766,1.389,355610.0,0.44171,226.09,-1.6383,0,134870.0,4.8665e+17,326.93,,55.995,47.895,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.0000084126533824
767,1.3846,354680.0,0.4486,228.76,-1.6418,0,134300.0,4.7852e+17,326.56,,56.068,47.968,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000005516337408
768,1.3803,353750.0,0.45548,231.44,-1.6453,0,133730.0,4.7039e+17,326.19,,56.141,48.041,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,1.000002630150945
769,1.3759,352810.0,0.46236,234.11,-1.6488,0,133150.0,4.6226e+17,325.83,,56.214,48.114,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.999999831195302
770,1.3714,351840.0,0.46955,236.84,-1.657,0,132550.0,4.5371e+17,325.43,,56.287,48.187,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999967339805788
771,1.3662,350730.0,0.4776,239.74,-1.6781,0,131860.0,4.4397e+17,324.97,,56.36,48.26,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999931863488827
772,1.361,349620.0,0.48564,242.63,-1.6992,0,131180.0,4.3423e+17,324.51,,56.433,48.333,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999896535143377
773,1.3558,348510.0,0.49368,245.53,-1.7204,0,130490.0,4.245e+17,324.05,,56.506,48.406,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999861364858488
774,1.3506,347410.0,0.50173,248.43,-1.7415,0,129810.0,4.1476e+17,323.58,,56.579,48.479,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999825565055157
775,1.3455,346300.0,0.50977,251.32,-1.7626,0,129120.0,4.0502e+17,323.12,,56.653,48.553,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999790708015994
776,1.3398,345070.0,0.51811,254.22,-1.7647,0,128380.0,3.9449e+17,322.63,,56.726,48.626,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999753763628036
777,1.3326,343460.0,0.52746,257.13,-1.7033,0,127450.0,3.8132e+17,322.02,,56.799,48.699,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999708053425236
778,1.3254,341840.0,0.53681,260.05,-1.642,0,126520.0,3.6815e+17,321.41,,56.872,48.772,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999662647010777
779,1.3182,340210.0,0.54625,262.96,-1.5907,0,125590.0,3.5488e+17,320.8,,56.945,48.845,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999617549429127
780,1.3107,338550.0,0.55607,265.85,-1.5765,0,124630.0,3.4124e+17,320.14,,57.018,48.918,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999568960333726
781,1.3033,336900.0,0.56589,268.75,-1.5622,0,123670.0,3.276e+17,319.48,,57.091,48.991,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999520706691736
782,1.2958,335220.0,0.57584,271.65,-1.5479,0,122700.0,3.1379e+17,318.81,,57.164,49.064,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999472052890593
783,1.2879,333470.0,0.58633,274.55,-1.5333,0,121670.0,2.9926e+17,318.08,,57.237,49.137,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999419324118788
784,1.28,331710.0,0.59683,277.45,-1.5186,0,120650.0,2.8473e+17,317.35,,57.31,49.21,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999366949173484
785,1.272,329920.0,0.60744,280.33,-1.5037,0,119610.0,2.6997e+17,316.61,,57.383,49.284,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999314300790199
786,1.2633,327970.0,0.61867,283.12,-1.4876,0,118490.0,2.5405e+17,315.79,,57.457,49.357,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999256265250038
787,1.2546,326020.0,0.6299,285.91,-1.4716,0,117370.0,2.3812e+17,314.98,,57.53,49.43,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999199520193827
788,1.2458,324050.0,0.6412,288.68,-1.454,0,116240.0,2.2207e+17,314.16,,57.603,49.503,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999142572930934
789,1.2364,321950.0,0.653,291.29,-1.4253,0,115040.0,2.0512e+17,313.29,,57.676,49.576,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999082748738528
790,1.227,319850.0,0.6648,293.9,-1.3967,0,113850.0,1.8818e+17,312.41,,57.749,49.649,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9999022668986602
791,1.2175,317730.0,0.67664,296.48,-1.3687,0,112650.0,1.7114e+17,311.53,,57.822,49.722,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998963299231347
792,1.2073,315440.0,0.68885,298.78,-1.3465,0,111380.0,1.5311e+17,310.6,,57.895,49.795,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998901278338524
793,1.1972,313160.0,0.70106,301.07,-1.3242,0,110110.0,1.3508e+17,309.67,,57.968,49.868,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998840002231741
794,1.187,310860.0,0.71327,303.34,-1.3006,0,108840.0,1.1702e+17,308.73,,58.041,49.941,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998778693365044
795,1.1763,308400.0,0.72553,305.18,-1.2494,0,107520.0,9.8248e+16,307.74,,58.115,50.014,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.999871476273712
796,1.1656,305950.0,0.73779,307.02,-1.1982,0,106200.0,7.9478e+16,306.75,,58.188,50.088,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998651696181782
797,1.1549,303490.0,0.75005,308.86,-1.147,0,104880.0,6.0708e+16,305.75,,58.261,50.161,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998588717304597
798,1.1443,301080.0,0.76287,310.61,-1.0803,0,103560.0,4.2072e+16,304.7,,58.334,50.234,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998522642259898
799,1.1338,298680.0,0.77569,312.37,-1.0134,0,102250.0,2.3436e+16,303.64,,58.407,50.307,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.999845653875299
800,1.1232,296270.0,0.78851,314.13,-0.94651,0,100940.0,4800800000000000.0,302.58,,58.48,50.38,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998391365955922
801,1.112,293730.0,0.80204,315.65,-0.87368,0,99566.0,-1.4678e+16,301.44,,58.553,50.453,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998321764878162
802,1.1009,291180.0,0.81563,317.15,-0.80041,0,98190.0,-3.4219e+16,300.29,,58.626,50.526,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998252469618699
803,1.0897,288630.0,0.82921,318.65,-0.72715,0,96814.0,-5.376e+16,299.14,,58.699,50.599,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998184288469784
804,1.078,285960.0,0.8433,319.85,-0.64537,0,95395.0,-7.3917e+16,297.92,,58.772,50.672,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998112417742968
805,1.0663,283260.0,0.85747,321.0,-0.56237,0,93969.0,-9.4162e+16,296.68,,58.845,50.745,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998040317534344
806,1.0546,280570.0,0.87163,322.15,-0.47937,0,92543.0,-1.1441e+17,295.45,,58.919,50.819,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997970337420814
807,1.0427,277840.0,0.88613,323.04,-0.39836,0,91112.0,-1.3474e+17,294.18,,58.992,50.892,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997898557186466
808,1.0308,275090.0,0.9007,323.85,-0.31778,0,89678.0,-1.551e+17,292.89,,59.065,50.965,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997826610086731
809,1.0189,272350.0,0.91527,324.67,-0.23722,0,88245.0,-1.7545e+17,291.6,,59.138,51.038,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997756087813822
810,1.0068,269530.0,0.92975,325.1,-0.21064,0,86810.0,-1.9582e+17,290.29,,59.211,51.111,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997685473566987
811,0.99463,266680.0,0.94421,325.39,-0.20313,0,85375.0,-2.162e+17,288.97,,59.284,51.184,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.999761558886905
812,0.98247,263840.0,0.95867,325.68,-0.19562,0,83941.0,-2.3657e+17,287.66,,59.357,51.257,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997548110429588
813,0.97044,261000.0,0.97303,325.71,-0.14802,0,82532.0,-2.5657e+17,286.32,,59.43,51.33,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997479059172236
814,0.95849,258170.0,0.98736,325.63,-0.079849,0,81137.0,-2.7638e+17,284.98,,59.503,51.403,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997411218667025
815,0.94654,255350.0,1.0017,325.54,-0.011679,0,79742.0,-2.9619e+17,283.64,,59.576,51.477,0,0,154553.53918908685,154553.5382081189,6842.0259377096345,0.9997345057136423
816,0.93497,252620.0,1.0159,325.34,0.055984,0,78401.0,-3.1524e+17,282.31,,59.65,51.55,0,0,154553.53918908685,154552.75884277775,6842.0259377096345,0.9997279609004014
817,0.92368,249960.0,1.03,325.08,0.12329,0,77096.0,-3.3377e+17,280.99,,59.723,51.623,0,0,154553.53918908685,154548.43978353817,6842.0259377096345,0.9997215360204952
818,0.9124,247300.0,1.0442,324.81,0.1906,0,75792.0,-3.5229e+17,279.67,,59.796,51.696,0,0,154553.53918908685,154537.66930799733,6842.0259377096345,0.9997152692934651
819,0.90113,244630.0,1.0581,324.31,0.23729,0,74506.0,-3.7055e+17,278.36,,59.869,51.769,0,0,154553.53918908685,154518.43186545264,6842.0259377096345,0.999709184340236
820,0.88988,241940.0,1.0718,323.59,0.26375,0,73238.0,-3.8855e+17,277.07,,59.942,51.842,0,0,154553.53918908685,154488.9564110191,6842.0259377096345,0.9997033640004332
821,0.87864,239260.0,1.0854,322.86,0.29022,0,71970.0,-4.0656e+17,275.77,,60.015,51.915,0,0,154553.53918908685,154447.5629088326,6842.0259377096345,0.9996976298693082
822,0.86765,236640.0,1.099,322.1,0.32361,0,70739.0,-4.2405e+17,274.49,,60.088,51.988,0,0,154553.53918908685,154392.48913848566,6842.0259377096345,0.9996920805283959
823,0.85704,234130.0,1.1125,321.26,0.36723,0,69562.0,-4.4076e+17,273.25,,60.161,52.061,0,0,154553.53918908685,154322.90019273703,6842.0259377096345,0.9996867988348527
824,0.84642,231620.0,1.126,320.42,0.41085,0,68384.0,-4.5748e+17,272.0,,60.234,52.134,0,0,154553.53918908685,154237.2237296806,6842.0259377096345,0.9996815994457551
825,0.83596,229130.0,1.1393,319.51,0.43717,0,67227.0,-4.7392e+17,270.76,,60.308,52.208,0,0,154553.53918908685,154136.03931533324,6842.0259377096345,0.9996765522968962
826,0.82585,226680.0,1.1522,318.43,0.42359,0,66113.0,-4.8973e+17,269.51,,60.381,52.281,0,0,154553.53918908685,154021.13280491778,6842.0259377096345,0.9996713749945917
827,0.81573,224230.0,1.1651,317.34,0.41001,0,65000.0,-5.0554e+17,268.26,,60.454,52.354,0,0,154553.53918908685,153888.9917116284,6842.0259377096345,0.9996663520360736
828,0.80595,221860.0,1.1775,316.22,0.42732,0,63930.0,-5.2073e+17,267.07,,60.527,52.427,0,0,154553.53918908685,153745.14702668885,6842.0259377096345,0.999661778294279
829,0.79751,219800.0,1.1877,314.99,0.56707,0,63034.0,-5.3345e+17,266.1,,60.6,52.5,0,0,154553.53918908685,153614.11657677824,6842.0259377096345,0.9996582954154073
830,0.78907,217730.0,1.1978,313.77,0.70682,0,62138.0,-5.4618e+17,265.13,,60.673,52.573,0,0,154553.53918908685,153472.82566216087,6842.0259377096345,0.9996549267177763
831,0.78085,215720.0,1.2078,312.56,0.83203,0,61267.0,-5.5855e+17,264.18,,60.746,52.646,0,0,154553.53918908685,153321.4244380634,6842.0259377096345,0.9996517041769409
832,0.77466,214200.0,1.2154,311.53,0.82706,0,60621.0,-5.6773e+17,263.45,,60.819,52.719,0,0,154553.53918908685,153198.59953070464,6842.0259377096345,0.9996491706496468
833,0.76846,212680.0,1.223,310.51,0.8221,0,59974.0,-5.7691e+17,262.72,,60.892,52.792,0,0,154553.53918908685,153069.00420170504,6842.0259377096345,0.9996467067329012
834,0.76227,211160.0,1.2307,309.48,0.81713,0,59328.0,-5.8608e+17,262.0,,60.965,52.865,0,0,154553.53918908685,152930.74419515376,6842.0259377096345,0.9996443874946745
835,0.75608,209640.0,1.2383,308.46,0.81217,0,58682.0,-5.9526e+17,261.27,,61.038,52.938,0,0,154553.53918908685,152787.36419625624,6842.0259377096345,0.9996420492961501
836,0.74989,208120.0,1.2459,307.44,0.8072,0,58035.0,-6.0444e+17,260.54,,61.112,53.012,0,0,154553.53918908685,152637.0749101786,6842.0259377096345,0.9996397850614352
837,0.74369,206600.0,1.2536,306.41,0.80223,0,57389.0,-6.1362e+17,259.82,,61.185,53.085,0,0,154553.53918908685,152477.72931795887,6842.0259377096345,0.9996376693210322
838,0.73926,205490.0,1.2589,305.56,0.80085,0,56937.0,-6.2003e+17,259.31,,61.258,53.158,0,0,154553.53918908685,152363.8960904575,6842.0259377096345,0.9996361777013247
839,0.73512,204460.0,1.2638,304.74,0.80007,0,56518.0,-6.2599e+17,258.84,,61.331,53.231,0,0,154553.53918908685,152255.63399781685,6842.0259377096345,0.9996348498917086
840,0.73099,203430.0,1.2687,303.91,0.79929,0,56098.0,-6.3195e+17,258.37,,61.404,53.304,0,0,154553.53918908685,152144.46597064077,6842.0259377096345,0.9996335591105602
841,0.72685,202400.0,1.2736,303.09,0.79851,0,55679.0,-6.379e+17,257.9,,61.477,53.377,0,0,154553.53918908685,152030.3888590026,6842.0259377096345,0.9996322927991368
842,0.72271,201360.0,1.2786,302.27,0.79773,0,55259.0,-6.4386e+17,257.43,,61.55,53.45,0,0,154553.53918908685,151910.98267446386,6842.0259377096345,0.9996310644680684
843,0.71857,200330.0,1.2835,301.45,0.79695,0,54840.0,-6.4982e+17,256.96,,61.623,53.523,0,0,154553.53918908685,151791.02247896825,6842.0259377096345,0.9996298612805342
844,0.71612,199740.0,1.2868,301.02,0.85252,0,54588.0,-6.534e+17,256.65,,61.696,53.596,0,0,154553.53918908685,151708.59162176418,6842.0259377096345,0.9996289200398636
845,0.71473,199420.0,1.2891,300.86,0.94343,0,54440.0,-6.5549e+17,256.46,,61.77,53.669,0,0,154553.53918908685,151650.3586538904,6842.0259377096345,0.9996283049972033
846,0.71334,199110.0,1.2914,300.69,1.0343,0,54293.0,-6.5758e+17,256.26,,61.843,53.743,0,0,154553.53918908685,151591.48414257067,6842.0259377096345,0.9996276018078093
847,0.71195,198790.0,1.2937,300.52,1.1253,0,54146.0,-6.5967e+17,256.06,,61.916,53.816,0,0,154553.53918908685,151531.96824254788,6842.0259377096345,0.9996269025725786
848,0.71056,198480.0,1.2959,300.35,1.2162,0,53999.0,-6.6176e+17,255.87,,61.989,53.889,0,0,154553.53918908685,151474.44000667435,6842.0259377096345,0.9996262927331317
849,0.70917,198160.0,1.2982,300.18,1.3071,0,53851.0,-6.6386e+17,255.67,,62.062,53.962,0,0,154553.53918908685,151413.6698252151,6842.0259377096345,0.9996256084466478
850,0.70824,197950.0,1.3,300.1,1.3789,0,53748.0,-6.6532e+17,255.52,,62.135,54.035,0,0,154553.53918908685,151365.66363270488,6842.0259377096345,0.9996250422306427
851,0.70824,197960.0,1.3006,300.2,1.4118,0,53736.0,-6.6549e+17,255.46,,62.208,54.108,0,0,154553.53918908685,151349.5743931776,6842.0259377096345,0.9996246127610531
852,0.70823,197980.0,1.3012,300.3,1.4448,0,53723.0,-6.6567e+17,255.41,,62.281,54.181,0,0,154553.53918908685,151333.44157577975,6842.0259377096345,0.9996242756126468
853,0.70823,197990.0,1.3017,300.4,1.4778,0,53711.0,-6.6585e+17,255.35,,62.354,54.254,0,0,154553.53918908685,151319.96427707272,6842.0259377096345,0.9996238457137034
854,0.70822,198000.0,1.3023,300.5,1.5108,0,53698.0,-6.6603e+17,255.29,,62.427,54.327,0,0,154553.53918908685,151303.75158305903,6842.0259377096345,0.9996234225616855
855,0.70822,198010.0,1.3029,300.6,1.5438,0,53686.0,-6.6621e+17,255.23,,62.501,54.401,0,0,154553.53918908685,151287.4953291266,6842.0259377096345,0.9996229921718868
856,0.70826,198030.0,1.3034,300.71,1.5709,0,53678.0,-6.6631e+17,255.18,,62.574,54.474,0,0,154553.53918908685,151273.91518073305,6842.0259377096345,0.9996226192931246
857,0.70917,198240.0,1.302,300.83,1.4773,0,53772.0,-6.6499e+17,255.3,,62.647,54.547,0,0,154553.53918908685,151311.86337546684,6842.0259377096345,0.9996229905985259
858,0.71007,198450.0,1.3006,300.96,1.3837,0,53865.0,-6.6366e+17,255.41,,62.72,54.62,0,0,154553.53918908685,151349.5743931776,6842.0259377096345,0.9996232847567914
859,0.71098,198650.0,1.2992,301.09,1.29,0,53959.0,-6.6233e+17,255.53,,62.793,54.693,0,0,154553.53918908685,151387.04815396908,6842.0259377096345,0.9996236594095612
860,0.71189,198860.0,1.2978,301.22,1.1964,0,54052.0,-6.61e+17,255.65,,62.866,54.766,0,0,154553.53918908685,151424.2845834841,6842.0259377096345,0.9996240426713547
861,0.7128,199070.0,1.2964,301.35,1.1028,0,54146.0,-6.5968e+17,255.76,,62.939,54.839,0,0,154553.53918908685,151461.2836129506,6842.0259377096345,0.9996243348546322
862,0.71371,199270.0,1.295,301.48,1.0092,0,54239.0,-6.5835e+17,255.88,,63.012,54.912,0,0,154553.53918908685,151498.04517922772,6842.0259377096345,0.9996247213936276
863,0.71652,199920.0,1.2901,301.75,0.86693,0,54549.0,-6.5394e+17,256.32,,63.085,54.985,0,0,154553.53918908685,151624.83986075557,6842.0259377096345,0.9996263643114264
864,0.72008,200730.0,1.2839,302.08,0.70589,0,54943.0,-6.4835e+17,256.89,,63.158,55.058,0,0,154553.53918908685,151781.10121856193,6842.0259377096345,0.9996285692932804
865,0.72364,201540.0,1.2776,302.42,0.54486,0,55337.0,-6.4276e+17,257.45,,63.231,55.132,0,0,154553.53918908685,151935.1064872015,6842.0259377096345,0.9996307158070296
866,0.72719,202360.0,1.2714,302.75,0.38382,0,55731.0,-6.3716e+17,258.02,,63.305,55.205,0,0,154553.53918908685,152081.96716356097,6842.0259377096345,0.9996329743303007
867,0.73075,203170.0,1.2651,303.08,0.2228,0,56125.0,-6.3157e+17,258.58,,63.378,55.278,0,0,154553.53918908685,152226.42379780542,6842.0259377096345,0.9996351737307234
868,0.7343,203980.0,1.2589,303.41,0.061759,0,56519.0,-6.2597e+17,259.15,,63.451,55.351,0,0,154553.53918908685,152363.8960904575,6842.0259377096345,0.9996374839401427
869,0.73969,205270.0,1.2502,304.01,-0.10474,0,57116.0,-6.175e+17,259.97,,63.524,55.424,0,0,154553.53918908685,152548.96999344561,6842.0259377096345,0.9996406618309392
870,0.74787,207260.0,1.2379,305.01,-0.27957,0,58022.0,-6.0463e+17,261.19,,63.597,55.497,0,0,154553.53918908685,152795.08245693607,6842.0259377096345,0.9996453882961618
871,0.75604,209260.0,1.2256,306.01,-0.45439,0,58928.0,-5.9177e+17,262.41,,63.67,55.57,0,0,154553.53918908685,153023.1048417594,6842.0259377096345,0.999650244561045
872,0.76502,211440.0,1.2122,307.05,-0.63637,0,59928.0,-5.7757e+17,263.74,,63.743,55.643,0,0,154553.53918908685,153251.13712092562,6842.0259377096345,0.9996556104942645
873,0.77703,214360.0,1.1946,308.24,-0.84531,0,61282.0,-5.5833e+17,265.48,,63.816,55.716,0,0,154553.53918908685,153518.84681154802,6842.0259377096345,0.9996626011013827
874,0.78904,217280.0,1.177,309.42,-1.0542,0,62637.0,-5.3909e+17,267.23,,63.889,55.789,0,0,154553.53918908685,153751.2727166586,6842.0259377096345,0.9996699303354134
875,0.80116,220220.0,1.1593,310.61,-1.2552,0,64005.0,-5.1967e+17,268.99,,63.963,55.862,0,0,154553.53918908685,153950.5783334973,6842.0259377096345,0.9996775241330375
876,0.81783,224300.0,1.137,311.98,-1.1211,0,65902.0,-4.9273e+17,271.22,,64.036,55.936,0,0,154553.53918908685,154154.76930563446,6842.0259377096345,0.9996867125002021
877,0.83449,228370.0,1.1147,313.36,-0.98709,0,67799.0,-4.658e+17,273.45,,64.109,56.009,0,0,154553.53918908685,154310.06541126926,6842.0259377096345,0.9996963496885569
878,0.85115,232440.0,1.0924,314.73,-0.85304,0,69696.0,-4.3886e+17,275.68,,64.182,56.082,0,0,154553.53918908685,154421.01750548606,6842.0259377096345,0.9997064073629625
879,0.86962,236910.0,1.0681,315.53,-0.59181,0,71851.0,-4.0825e+17,278.09,,64.255,56.155,0,0,154553.53918908685,154498.05418472577,6842.0259377096345,0.9997173080462319
880,0.88843,241460.0,1.0435,316.21,-0.30575,0,74056.0,-3.7693e+17,280.53,,64.328,56.228,0,0,154553.53918908685,154538.39120778866,6842.0259377096345,0.9997287531888077
881,0.90725,246020.0,1.0188,316.89,-0.019701,0,76262.0,-3.4561e+17,282.97,,64.401,56.301,0,0,154553.53918908685,154552.25656611208,6842.0259377096345,0.9997406693085422
882,0.92584,250460.0,0.9947,316.93,0.25093,0,78473.0,-3.1422e+17,285.31,,64.474,56.374,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997522132588813
883,0.94431,254850.0,0.97088,316.62,0.51327,0,80686.0,-2.8278e+17,287.58,,64.547,56.447,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997636190356087
884,0.96278,259240.0,0.94707,316.31,0.77562,0,82900.0,-2.5135e+17,289.85,,64.62,56.52,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997754256044011
885,0.98048,263410.0,0.92409,315.54,0.98114,0,85045.0,-2.2089e+17,292.01,,64.693,56.593,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997869164102622
886,0.99722,267310.0,0.90216,314.2,1.1151,0,87104.0,-1.9166e+17,294.01,,64.767,56.667,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9997976887382622
887,1.014,271210.0,0.88024,312.86,1.2491,0,89162.0,-1.6242e+17,296.01,,64.84,56.74,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998087612041396
888,1.0303,275010.0,0.85887,311.37,1.3612,0,91176.0,-1.3383e+17,297.95,,64.913,56.813,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.999819735346171
889,1.0452,278440.0,0.83934,309.39,1.4023,0,93041.0,-1.0734e+17,299.67,,64.986,56.886,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998295353522597
890,1.0601,281880.0,0.8198,307.4,1.4434,0,94907.0,-8.0838e+16,301.39,,65.059,56.959,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998395471329036
891,1.0749,285310.0,0.80035,305.41,1.4846,0,96767.0,-5.4425e+16,303.1,,65.132,57.032,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.999849694936766
892,1.088,288320.0,0.78365,303.2,1.5312,0,98416.0,-3.1019e+16,304.53,,65.205,57.105,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998581965773264
893,1.101,291340.0,0.76695,300.98,1.5777,0,100060.0,-7613800000000000.0,305.96,,65.278,57.178,0,0,154553.53918908685,154553.53918908685,6842.0259377096345,0.9998668545735461
